,Noun,Year,Artist,Popularity
0,Sack,2022,Die Toten Hosen,45
1,Sack,2022,Die Toten Hosen,45
2,Sack,2022,Die Toten Hosen,45
3,Sack,2022,Die Toten Hosen,45
4,Chaot,2022,Die Toten Hosen,33
5,Chaot,2022,Die Toten Hosen,33
6,Chaot,2022,Die Toten Hosen,33
7,Chaot,2022,Die Toten Hosen,33
8,Schwein,2021,Udo Lindenberg,33
9,Weib,2021,Udo Lindenberg,25
10,Weib,2021,Udo Lindenberg,25
11,Schwein,2021,Udo Lindenberg,22
12,Idiot,2021,Udo Lindenberg,24
13,Spießer,2021,Udo Lindenberg,25
14,Macker,2023,Apache 207,73
15,Bitch,2023,Apache 207,70
16,Idiot,2023,Peter Fox,65
17,Sau,2023,Peter Fox,71
18,Sack,2008,Peter Fox,72
19,Macker,2008,Peter Fox,63
20,Sack,2008,Peter Fox,53
21,Macker,2008,Peter Fox,67
22,Hurensohn,2022,Bonez MC,46
23,Wichser,2022,Bonez MC,46
24,Wichser,2022,Bonez MC,46
25,Nutte,2022,Bonez MC,46
26,Schlampe,2022,Bonez MC,62
27,Schlampe,2022,Bonez MC,62
28,Schlampe,2022,Bonez MC,62
29,Bonze,2022,Bonez MC,68
30,Bitch,2022,Bonez MC,67
31,Schwanzlutscher,2022,Bonez MC,58
32,Bastard,2022,Bonez MC,56
33,Trottel,2022,Bonez MC,55
34,Trottel,2022,Bonez MC,55
35,Schlampe,2022,Bonez MC,55
36,Trottel,2022,Bonez MC,55
37,Trottel,2022,Bonez MC,55
38,Schlampe,2022,LX,32
39,Bitch,2022,RAF Camora,33
40,Hurensohn,2022,RAF Camora,34
41,Hurenkind,2022,RAF Camora,32
42,Bitch,2022,RAF Camora,32
43,Schwein,2022,SDP,45
44,Fotze,2022,SDP,45
45,Fotze,2022,SDP,45
46,Schwein,2022,SDP,42
47,Schwein,2022,SDP,42
48,Bastard,2022,SDP,45
49,Bastard,2022,SDP,45
50,Bastard,2022,SDP,45
51,Bastard,2022,SDP,45
52,Trottel,2019,SDP,54
53,Trottel,2019,SDP,54
54,Fotze,2019,SDP,39
55,Wichser,2019,SDP,39
56,Wichser,2019,SDP,39
57,Wichser,2019,SDP,39
58,Wichser,2019,SDP,39
59,Wichser,2019,SDP,39
60,Wichser,2019,SDP,39
61,Ungeheuer,2019,SDP,21
62,Hurensohn,2022,Nina Chuba,68
63,Arschloch,2022,LUNA,56
64,Arschloch,2022,LUNA,56
65,Arschloch,2022,LUNA,56
66,Arschloch,2022,LUNA,56
67,Arschloch,2022,LUNA,56
68,Arschloch,2022,LUNA,56
69,Arschloch,2022,LUNA,56
70,Arschloch,2022,LUNA,56
71,Arschloch,2022,LUNA,56
72,Arschloch,2022,LUNA,56
73,Arschloch,2022,LUNA,56
74,Affenarsch,2022,Ben Zucker,51
75,Sack,2022,Ben Zucker,51
76,Sau,2022,Ben Zucker,51
77,Schwein,2022,Ben Zucker,51
78,Bastard,2022,Ben Zucker,51
79,Wichser,2022,Ben Zucker,51
80,Wichser,2022,Ben Zucker,51
81,Schlampe,2022,Ben Zucker,51
82,Schlampe,2022,Ben Zucker,51
83,Wichser,2022,Ben Zucker,51
84,Wichser,2022,Ben Zucker,51
85,Wichser,2022,Ben Zucker,51
86,Wichser,2022,Ben Zucker,51
87,Trottel,2022,Ben Zucker,51
88,Trottel,2022,Ben Zucker,51
89,Hurensohn,2022,Ben Zucker,51
90,Wichser,2022,Ben Zucker,51
91,Wichser,2022,Ben Zucker,51
92,Schlampe,2022,Ben Zucker,51
93,Wichser,2022,Ben Zucker,51
94,Wichser,2022,Ben Zucker,51
95,Wichser,2022,Ben Zucker,51
96,Wichser,2022,Ben Zucker,51
97,Hurensohn,2022,Ben Zucker,51
98,Hurensohn,2022,Ben Zucker,51
99,Wichser,2022,Ben Zucker,51
100,Wichser,2022,Ben Zucker,51
101,Hurensohn,2022,badmómzjay,62
102,Arschloch,2021,MC Bilal,50
103,Schlampe,2021,MC Bilal,50
104,Arschloch,2023,Jamule,2
105,Arschloch,2023,Jamule,2
106,Arschloch,2023,Alexander Eder,53
107,Bitch,2023,Nina Chuba,56
108,Furie,2022,Mudi,26
109,Idiot,2022,Mudi,26
110,Tagedieb,2022,Mudi,18
111,Taugenichts,2022,Mudi,18
112,Schlampe,2021,Mudi,34
113,Macker,2023,Jamule,45
114,Bitch,2023,Jamule,55
115,Idiot,2023,Jamule,44
116,Idiot,2023,Jamule,44
117,Idiot,2023,Jamule,44
118,Bastard,2022,Jamule,39
119,Bitch,2022,Jamule,61
120,Bitch,2022,Jamule,37
121,Arschloch,2022,Jamule,53
122,Arschloch,2022,Jamule,53
123,Bitch,2022,Jamule,37
124,Bitch,2022,Jamule,37
125,Bitch,2022,Jamule,37
126,Bitch,2022,Jamule,37
127,Bitch,2022,Jamule,37
128,Bitch,2022,Jamule,37
129,Bitch,2021,Jamule,34
130,Schlampe,2021,Jamule,42
131,Bitch,2021,Jamule,40
132,Bitch,2021,Jamule,40
133,Bitch,2021,Jamule,40
134,Bitch,2021,Jamule,40
135,Bitch,2021,Jamule,40
136,Bitch,2021,Jamule,40
137,Bitch,2021,Jamule,33
138,Bitch,2021,Jamule,36
139,Idiot,2020,Jamule,49
140,Weib,2023,LIKA,42
141,Bitch,2021,Endzone,41
142,Trottel,2021,Endzone,29
143,Trottel,2021,Endzone,29
144,Bitch,2020,Endzone,28
145,Sack,2020,Endzone,27
146,Bitch,2020,Endzone,27
147,Schlampe,2020,Endzone,41
148,Chaot,2023,SOPHIA,52
149,Ungeheuer,2023,AnnenMayKantereit,50
150,Bastard,2016,AnnenMayKantereit,46
151,Besserwisser,2016,AnnenMayKantereit,53
152,Idiot,2022,Dardan,40
153,Bitch,2022,Dardan,37
154,Bitch,2022,Dardan,41
155,Bitch,2022,Dardan,41
156,Hure,2022,Dardan,41
157,Idiot,2022,Dardan,41
158,Gauner,2022,Dardan,40
159,Bitch,2022,AMEX DIOR,26
160,Bastard,2022,Dardan,52
161,Schlampe,2021,RAF Camora,50
162,Hurenkind,2020,RAF Camora,36
163,Schlampe,2020,RAF Camora,35
164,Schlampe,2020,RAF Camora,30
165,Schwanzlutscher,2020,RAF Camora,31
166,Hure,2020,RAF Camora,50
167,Hurensohn,2020,RAF Camora,50
168,Bastard,2020,RAF Camora,56
169,Bastard,2020,RAF Camora,39
170,Schlampe,2018,Bonez MC,18
171,Hure,2018,Bonez MC,18
172,Hure,2018,Bonez MC,18
173,Fotze,2018,Bonez MC,18
174,Bitch,2018,Bonez MC,18
175,Hurensohn,2018,Bonez MC,39
176,Wichser,2018,Bonez MC,39
177,Wichser,2018,Bonez MC,39
178,Nutte,2018,Bonez MC,39
179,Schlampe,2018,Bonez MC,60
180,Schlampe,2018,Bonez MC,60
181,Schlampe,2018,Bonez MC,60
182,Sack,2018,Bonez MC,53
183,Hurensohn,2018,Bonez MC,53
184,Sack,2018,Bonez MC,53
185,Bastard,2018,Bonez MC,53
186,Sack,2018,Bonez MC,53
187,Schlampe,2017,RAF Camora,31
188,Nutte,2017,RAF Camora,13
189,Nutte,2017,RAF Camora,20
190,Nutte,2017,RAF Camora,8
191,Vandale,2016,Bonez MC,55
192,Nutte,2016,Bonez MC,20
193,Weib,2016,Bonez MC,17
194,Idiot,2020,LEA,30
195,Idiot,2020,LEA,30
196,Idiot,2020,LEA,30
197,Idiot,2020,LEA,29
198,Idiot,2020,LEA,29
199,Idiot,2020,LEA,29
200,Bastard,2018,LEA,34
201,Bastard,2022,Alligatoah,0
202,Arschloch,2022,Alligatoah,0
203,Sack,2022,Die Toten Hosen,36
204,Sack,2022,Die Toten Hosen,36
205,Sack,2022,Die Toten Hosen,36
206,Sack,2022,Die Toten Hosen,36
207,Arschloch,2022,Mike Singer,41
208,Arschloch,2022,Mike Singer,41
209,Besserwisser,2023,LISCH,14
210,Bastard,2022,FRINK,7
211,Arschloch,2022,LENA UND LUIS,3
212,Depp,2021,JORIS,37
213,Depp,2021,JORIS,37
214,Idiot,2021,JORIS,28
215,Idiot,2021,JORIS,28
216,Wichser,2021,Alligatoah,0
217,Wichser,2021,Alligatoah,0
218,Arschloch,2021,Alligatoah,0
219,Idiot,2021,Georg Stengel,46
220,Idiot,2021,Georg Stengel,46
221,Idiot,2021,SANTOS,60
222,Sau,2020,Clueso,59
223,Arschloch,2020,Bosse,41
224,Arschloch,2020,Bosse,41
225,Arschloch,2020,Bosse,41
226,Arschloch,2020,Bosse,41
227,Arschloch,2020,Bosse,41
228,Schwein,2020,Alligatoah,4
229,Fotze,2020,FASO,0
230,Trottel,2020,FASO,0
231,Trottel,2020,FASO,0
232,Bastard,2020,Capital Bra,56
233,Wichser,2020,Clueso,52
234,Wichser,2020,Clueso,52
235,Idiot,2020,LEA,49
236,Idiot,2020,LEA,49
237,Idiot,2020,LEA,49
238,Sack,2020,Julia Kautz,0
239,Sack,2020,Julia Kautz,0
240,Sack,2020,Julia Kautz,0
241,Sack,2020,Julia Kautz,0
242,Sack,2020,Julia Kautz,0
243,Grobian,2020,Julia Kautz,0
244,Wurm,2020,Julia Kautz,0
245,Idiot,2020,Julia Kautz,0
246,Arschloch,2020,Julia Kautz,0
247,Arschloch,2020,Julia Kautz,0
248,Weib,2020,Julia Kautz,0
249,Trottel,2019,Phil Masel,7
250,Trottel,2019,Phil Masel,7
251,Nutte,2019,Phil Masel,7
252,Trottel,2019,Phil Masel,7
253,Trottel,2019,Phil Masel,7
254,Krüppel,2019,Phil Masel,7
255,Bitch,2019,Phil Masel,7
256,Lümmel,2019,Phil Masel,7
257,Idiot,2019,Phil Masel,7
258,Arschloch,2019,Phil Masel,7
259,Stenz,2019,Phil Masel,7
260,Wichser,2019,Phil Masel,7
261,Wichser,2019,Phil Masel,7
262,Bitch,2019,Phil Masel,7
263,Trottel,2019,Phil Masel,7
264,Trottel,2019,Phil Masel,7
265,Mitläufer,2019,Phil Masel,7
266,Sack,2022,RIAN,47
267,Idiot,2022,ORRY,40
268,Sau,2022,Peter Fox,76
269,Idiot,2023,Peter Fox,59
270,Hurensohn,2020,CÉLINE,0
271,Hurensohn,2020,CÉLINE,0
272,Hurensohn,2020,CÉLINE,0
273,Hurensohn,2020,CÉLINE,0
274,Hurensohn,2020,CÉLINE,0
275,Hurensohn,2020,CÉLINE,0
276,Hurensohn,2020,CÉLINE,0
277,Schwein,1998,Die Ärzte,59
278,Schwein,1998,Die Ärzte,59
279,Sack,2012,Sido,64
280,Bastard,2012,Haftbefehl,34
281,Hure,2012,Haftbefehl,34
282,Weib,1989,Westernhagen,56
283,Schlampe,2009,Jan Delay,61
284,Idiot,2020,LEA,59
285,Idiot,2020,LEA,59
286,Idiot,2020,LEA,59
287,Rüpel,2006,Sido,68
288,Arschloch,2014,Trailerpark,4
289,Nutte,2004,Sido,51
290,Nutte,2004,Sido,51
291,Sau,2014,Sido,60
292,Sau,2014,Sido,60
293,Schlampe,2016,Ado Kojo,58
294,Sau,2012,PSY,77
295,Sau,2012,PSY,77
296,Schlampe,2012,PSY,77
297,Sau,2012,PSY,77
298,Sau,2012,PSY,77
299,Sau,2012,PSY,77
300,Sau,2012,PSY,77
301,Hurensohn,2017,SXTN,70
302,Bitch,2017,SXTN,70
303,Sack,2023,Wolfgang Petry,23
304,Schwein,2023,Wolfgang Petry,22
305,Schwein,1996,Wolfgang Petry,13
306,Schwein,2020,Wolfgang Petry,11
307,Schwein,2020,Wolfgang Petry,11
308,Schwein,2020,Wolfgang Petry,11
309,Schwein,2020,Wolfgang Petry,11
310,Schwein,2020,Wolfgang Petry,11
311,Schwein,2020,Wolfgang Petry,11
312,Schwein,2020,Wolfgang Petry,11
313,Schwein,2020,Wolfgang Petry,11
314,Schwein,2020,Wolfgang Petry,11
315,Schwein,2020,Wolfgang Petry,11
316,Schwein,2018,Wolfgang Petry,19
317,Schwein,2018,Wolfgang Petry,19
318,Schwein,2018,Wolfgang Petry,19
319,Schwein,2018,Wolfgang Petry,19
320,Narr,2018,Wolfgang Petry,17
321,Schwein,2018,Wolfgang Petry,13
322,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
323,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
324,Krüppel,2018,Wahnsinn (Original Music Cast),13
325,Tagedieb,2018,Wahnsinn (Original Music Cast),13
326,Weib,2018,Wahnsinn (Original Music Cast),13
327,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
328,Weib,2018,Wahnsinn (Original Music Cast),13
329,Narr,2018,Wahnsinn (Original Music Cast),13
330,Krüppel,2018,Wahnsinn (Original Music Cast),13
331,Krüppel,2018,Wahnsinn (Original Music Cast),13
332,Krüppel,2018,Wahnsinn (Original Music Cast),13
333,Krüppel,2018,Wahnsinn (Original Music Cast),13
334,Krüppel,2018,Wahnsinn (Original Music Cast),13
335,Krüppel,2018,Wahnsinn (Original Music Cast),13
336,Krüppel,2018,Wahnsinn (Original Music Cast),13
337,Narr,2018,Wahnsinn (Original Music Cast),13
338,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
339,Weib,2018,Wahnsinn (Original Music Cast),13
340,Weib,2018,Wahnsinn (Original Music Cast),13
341,Weib,2018,Wahnsinn (Original Music Cast),13
342,Narr,2018,Wahnsinn (Original Music Cast),13
343,Narr,2018,Wahnsinn (Original Music Cast),13
344,Narr,2018,Wahnsinn (Original Music Cast),13
345,Narr,2018,Wahnsinn (Original Music Cast),13
346,Duckmäuser,2018,Wahnsinn (Original Music Cast),13
347,Weib,2018,Wahnsinn (Original Music Cast),13
348,Weib,2018,Wahnsinn (Original Music Cast),13
349,Schwein,2018,Wahnsinn (Original Music Cast),13
350,Schwein,2018,Wahnsinn (Original Music Cast),13
351,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
352,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
353,Weib,2018,Wahnsinn (Original Music Cast),13
354,Weib,2018,Wahnsinn (Original Music Cast),13
355,Wurm,2018,Wahnsinn (Original Music Cast),13
356,Ungeheuer,2018,Wahnsinn (Original Music Cast),13
357,Schwein,2018,Wolfgang Petry,8
358,Schwein,2018,Wolfgang Petry,8
359,Schwein,2018,Wolfgang Petry,8
360,Sack,2018,Wolfgang Petry,8
361,Schwein,2018,Wolfgang Petry,6
362,Stümper,2015,Wolfgang Petry,6
363,Weib,2015,Wolfgang Petry,6
364,Narr,2015,Wolfgang Petry,6
365,Spießbürger,2015,Wolfgang Petry,6
366,Weib,2015,Wolfgang Petry,6
367,Pfaffe,2015,Wolfgang Petry,6
368,Sack,2015,Wolfgang Petry,4
369,Sack,2015,Wolfgang Petry,4
370,Schwein,2014,Wolfgang Petry,12
371,Schwein,2010,Wolfgang Petry,5
372,Schwein,2007,Wolfgang Petry,1
373,Schwachkopf,2007,Dieter Thomas Heck,0
374,Weib,2007,Dieter Thomas Heck,0
375,Trottel,2007,Dieter Thomas Heck,0
376,Trottel,2007,Dieter Thomas Heck,0
377,Schwein,2007,Dieter Thomas Heck,0
378,Sau,2007,Dieter Thomas Heck,0
379,Weib,2007,Dieter Thomas Heck,0
380,Schwein,2007,Dieter Thomas Heck,0
381,Wichser,2007,Dieter Thomas Heck,0
382,Wichser,2007,Dieter Thomas Heck,0
383,Fuzzi,2007,Dieter Thomas Heck,0
384,Schwein,2007,Dieter Thomas Heck,0
385,Softie,2007,Dieter Thomas Heck,0
386,Schwuchtel,2007,Dieter Thomas Heck,0
387,Idiot,2007,Dieter Thomas Heck,0
388,Schwein,2007,Dieter Thomas Heck,0
389,Neger,2007,Dieter Thomas Heck,0
390,Weib,2007,Dieter Thomas Heck,0
391,Klassenfeind,2007,Dieter Thomas Heck,0
392,Schwein,2007,Dieter Thomas Heck,0
393,Weib,2007,Dieter Thomas Heck,0
394,Weib,2007,Dieter Thomas Heck,0
395,Weib,2007,Dieter Thomas Heck,0
396,Weib,2007,Dieter Thomas Heck,0
397,Weib,2007,Dieter Thomas Heck,0
398,Weib,2007,Dieter Thomas Heck,0
399,Weib,2007,Dieter Thomas Heck,0
400,Weib,2007,Dieter Thomas Heck,0
401,Weib,2007,Dieter Thomas Heck,0
402,Narr,2007,Dieter Thomas Heck,0
403,Neger,2007,Dieter Thomas Heck,0
404,Schwachkopf,2007,Dieter Thomas Heck,0
405,Bursche,2007,Dieter Thomas Heck,0
406,Schwein,2007,Dieter Thomas Heck,0
407,Wichser,2007,Dieter Thomas Heck,0
408,Wichser,2007,Dieter Thomas Heck,0
409,Fuzzi,2007,Dieter Thomas Heck,0
410,Schwein,2007,Dieter Thomas Heck,0
411,Softie,2007,Dieter Thomas Heck,0
412,Schwuchtel,2007,Dieter Thomas Heck,0
413,Idiot,2007,Dieter Thomas Heck,0
414,Schwein,2007,Dieter Thomas Heck,0
415,Neger,2007,Dieter Thomas Heck,0
416,Weib,2007,Dieter Thomas Heck,0
417,Fotze,2004,Wolfgang Petry,6
418,Hurensohn,2004,Wolfgang Petry,6
419,Fotze,2004,Wolfgang Petry,6
420,Hurensohn,2004,Wolfgang Petry,6
421,Stümper,2001,Wolfgang Petry,1
422,Weib,2001,Wolfgang Petry,1
423,Narr,2001,Wolfgang Petry,1
424,Spießbürger,2001,Wolfgang Petry,1
425,Weib,2001,Wolfgang Petry,1
426,Pfaffe,2001,Wolfgang Petry,1
427,Sau,2001,Wolfgang Petry,11
428,Idiot,2001,Wolfgang Petry,13
429,Sack,2001,Wolfgang Petry,27
430,Stümper,1998,Wolfgang Petry,10
431,Weib,1998,Wolfgang Petry,10
432,Narr,1998,Wolfgang Petry,10
433,Spießbürger,1998,Wolfgang Petry,10
434,Weib,1998,Wolfgang Petry,10
435,Pfaffe,1998,Wolfgang Petry,10
436,Stümper,1998,Wolfgang Petry,7
437,Weib,1998,Wolfgang Petry,7
438,Narr,1998,Wolfgang Petry,7
439,Spießbürger,1998,Wolfgang Petry,7
440,Weib,1998,Wolfgang Petry,7
441,Pfaffe,1998,Wolfgang Petry,7
442,Schwein,1998,Wolfgang Petry,12
443,Schwein,1998,Wolfgang Petry,12
444,Schwein,1998,Wolfgang Petry,12
445,Sack,1998,Wolfgang Petry,9
446,Idiot,1998,Wolfgang Petry,6
447,Chaot,1998,Wolfgang Petry,6
448,Schwein,1997,Wolfgang Petry,4
449,Stümper,1996,Wolfgang Petry,3
450,Weib,1996,Wolfgang Petry,3
451,Narr,1996,Wolfgang Petry,3
452,Spießbürger,1996,Wolfgang Petry,3
453,Weib,1996,Wolfgang Petry,3
454,Pfaffe,1996,Wolfgang Petry,3
455,Schwein,1995,Wolfgang Petry,9
456,Schwein,1994,Wolfgang Petry,26
457,Nazi,2019,8kids,19
458,Schwein,2023,ENGST,20
459,Hurensohn,2023,ENGST,18
460,Sack,2020,ENGST,30
461,Arschloch,2020,ENGST,25
462,Sau,2020,ENGST,21
463,Sack,2020,ENGST,21
464,Hurensohn,2016,KAFVKA,11
465,Chaotin,2018,Moop Mama,48
466,Arschloch,2016,Moop Mama,43
467,Bitch,2016,Moop Mama,31
468,Arschloch,2013,Moop Mama,17
469,Arschloch,2013,Moop Mama,17
470,Schlampe,2013,Moop Mama,23
471,Arschloch,2013,Moop Mama,48
472,Arschloch,2019,Dendemann,30
473,Nerd,2019,Das Lumpenpack,36
474,Sau,2019,Das Lumpenpack,42
475,Hurensohn,2019,Das Lumpenpack,33
476,Nazi,2019,Das Lumpenpack,37
477,Nazi,2019,Das Lumpenpack,37
478,Wichser,2006,B-Tight,33
